"","X","deltachange"
"415",43956,-1
"416",43957,0
"417",43959,0
"418",43960,0
"419",43964,0
"420",43972,-3.0000000000004
"421",43973,-2
"422",43974,-1.0000000000001
"423",43975,-1
"424",43976,-1
"425",43977,-1.0000000000001
"426",43978,-2.0000000000001
"427",43979,-1.0000000000001
"428",43980,0
"429",43981,0
"430",43982,0
"431",43983,0
"432",43984,-1.0000000000002
"433",43985,-3.0000000000003
"434",43986,-1.0000000000001
"435",43987,-4.0000000000005
"436",43988,-1.0000000000002
"437",43989,0
"438",43990,0
"439",43991,0
"440",43992,0
"441",43993,0
"442",43994,0
"443",43995,0
"444",43996,0
"445",43997,0
"446",43998,-1
"447",43999,-2.0000000000002
"448",44000,-2.0000000000002
"449",44001,-2.0000000000004
"450",44002,-1
"451",44003,-3.0000000000005
"452",44004,-3.0000000000003
"453",44007,0
"454",44008,0
"455",44009,0
"456",44010,0
"457",44643,0
"458",44644,-2.0000000000002
"459",44645,0
"460",44646,0
"461",44647,0
"462",44648,-1.0000000000002
"463",44649,-1.0000000000002
"464",44650,-1.0000000000001
"465",44651,0
"466",44652,0
"467",44653,-1.0000000000001
"468",44654,-1.0000000000001
"469",44655,0
"470",44656,0
"471",44657,0
"472",44658,0
"473",44659,0
"474",44660,-1.0000000000001
"475",44661,0
"476",44662,-1.0000000000001
"477",44663,0
"478",44664,0
"479",44665,-2.0000000000002
"480",44666,-2.0000000000002
"481",44667,-2
"482",44668,-1.0000000000002
"483",44669,-1.0000000000002
"484",44670,-2.0000000000001
"485",44671,0
"486",44672,-1.0000000000003
"487",44673,-1
"488",44674,-3.0000000000003
"489",44675,0
"490",44676,-3.0000000000004
"491",44677,-2.0000000000003
"492",44678,0
"493",44679,0
"494",44680,-2.0000000000003
"495",44681,-2.0000000000002
"496",44682,0
"497",44683,-1
"498",44684,-2.0000000000001
"499",44685,-2.0000000000002
"500",44686,0
"501",44687,0
"502",44693,-1
"503",44694,0
"504",44695,0
"505",44696,0
"506",44697,-1
"507",44698,0
"508",44699,0
"509",44700,0
"510",44701,0
"511",44702,-1.0000000000001
"512",44703,-2.0000000000003
"513",44704,0
"514",44705,-1.0000000000003
"515",44706,0
"516",44707,0
"517",44708,0
"518",44709,0
"519",44710,0
"520",44711,0
"521",44712,0
"522",44713,0
"523",44714,0
"524",44715,0
"525",44716,0
"526",44717,0
"527",44718,0
"528",44719,0
"529",44720,0
"530",44721,0
"531",44722,0
"532",44723,-1.0000000000003
"533",44724,-3.0000000000001
"534",44725,0
"535",44726,0
"536",44727,-1
"537",44728,-2.0000000000005
"538",44729,-1
"539",44730,-1
"540",44731,-2.0000000000002
"541",45364,0
"542",45365,0
"543",45366,0
"544",45367,0
"545",45368,0
"546",45369,0
"547",45370,0
"548",45371,0
"549",45372,0
"550",45373,0
"551",45374,0
"552",45375,0
"553",45376,-1.0000000000001
"554",45377,0
"555",45378,0
"556",45379,0
"557",45380,0
"558",45381,0
"559",45382,0
"560",45383,0
"561",45384,0
"562",45385,-1.0000000000001
"563",45386,-1.0000000000001
"564",45387,0
"565",45388,0
"566",45389,-1
"567",45390,0
"568",45391,0
"569",45392,-1.0000000000002
"570",45393,-1.0000000000002
"571",45394,-3.0000000000004
"572",45395,-1.0000000000002
"573",45396,0
"574",45397,0
"575",45398,0
"576",45399,0
"577",45400,-1.0000000000002
"578",45401,0
"579",45402,0
"580",45403,-1.0000000000002
"581",45404,0
"582",45405,-1.0000000000003
"583",45406,0
"584",45411,-2.0000000000002
"585",45412,0
"586",45413,-1
"587",45414,0
"588",45415,0
"589",45416,0
"590",45417,-1.0000000000001
"591",45418,0
"592",45419,-1.0000000000001
"593",45420,-2.0000000000003
"594",45421,-1.0000000000001
"595",45422,0
"596",45423,-2.0000000000001
"597",45424,-1.0000000000002
"598",45425,0
"599",45426,0
"600",45427,0
"601",45428,0
"602",45429,0
"603",45430,0
"604",45431,0
"605",45432,0
"606",45433,0
"607",45434,0
"608",45435,0
"609",45436,0
"610",45437,0
"611",45438,0
"612",45439,0
"613",45440,0
"614",45441,-1.0000000000001
"615",45442,-1.0000000000001
"616",45443,-1
"617",45444,-2.0000000000001
"618",45445,0
"619",45446,-2.0000000000002
"620",45447,0
"621",45448,-1.0000000000003
"622",45449,-1
"623",45450,-2.0000000000003
"624",45451,0
"625",45452,0
"626",45453,-2.0000000000002
"627",46085,0
"628",46086,0
"629",46087,0
"630",46088,0
"631",46089,0
"632",46090,0
"633",46091,0
"634",46092,0
"635",46093,0
"636",46094,0
"637",46095,0
"638",46096,0
"639",46097,0
"640",46098,0
"641",46099,0
"642",46100,0
"643",46101,0
"644",46102,0
"645",46103,0
"646",46104,0
"647",46105,0
"648",46106,0
"649",46107,-1
"650",46108,0
"651",46109,-1.0000000000001
"652",46110,0
"653",46111,0
"654",46112,-1.0000000000001
"655",46113,-1.0000000000003
"656",46114,0
"657",46115,0
"658",46116,-1.0000000000003
"659",46117,-1.0000000000002
"660",46118,0
"661",46119,-1.0000000000001
"662",46120,0
"663",46121,-1.0000000000002
"664",46122,-2.0000000000002
"665",46123,0
"666",46124,-3.0000000000001
"667",46125,-1.0000000000001
"668",46128,0
"669",46129,-1
"670",46130,-1.0000000000002
"671",46131,0
"672",46132,0
"673",46133,-1.0000000000001
"674",46134,-1.0000000000001
"675",46135,-1.0000000000002
"676",46136,0
"677",46137,0
"678",46138,-1.0000000000001
"679",46139,0
"680",46140,-1.0000000000001
"681",46141,-1.0000000000001
"682",46142,-1.0000000000001
"683",46143,0
"684",46144,0
"685",46145,0
"686",46146,0
"687",46147,0
"688",46148,0
"689",46149,0
"690",46150,0
"691",46151,0
"692",46152,0
"693",46153,0
"694",46154,0
"695",46155,0
"696",46156,0
"697",46157,0
"698",46158,0
"699",46159,0
"700",46160,0
"701",46161,0
"702",46162,0
"703",46163,0
"704",46164,0
"705",46165,0
"706",46166,0
"707",46167,-1.0000000000001
"708",46168,-2.0000000000001
"709",46169,0
"710",46170,-1.0000000000002
"711",46171,-2.0000000000003
"712",46172,-2.0000000000003
"713",46173,-2
"714",46174,-3.0000000000003
"715",46175,0
"716",46807,0
"717",46808,0
"718",46809,0
"719",46810,0
"720",46811,0
"721",46812,0
"722",46813,0
"723",46814,0
"724",46815,0
"725",46816,0
"726",46817,0
"727",46818,0
"728",46819,0
"729",46820,0
"730",46821,0
"731",46822,0
"732",46823,0
"733",46824,0
"734",46825,0
"735",46826,0
"736",46827,0
"737",46828,-2.0000000000005
"738",46829,-1
"739",46830,-1.0000000000002
"740",46831,-1.0000000000001
"741",46832,0
"742",46833,-1.0000000000001
"743",46834,-1
"744",46835,-1
"745",46836,-1
"746",46837,0
"747",46838,-2.0000000000003
"748",46839,-2.0000000000001
"749",46840,-1
"750",46841,-1.0000000000002
"751",46842,-2.0000000000003
"752",46843,-1.0000000000001
"753",46844,0
"754",46845,0
"755",46847,0
"756",46848,-1.0000000000001
"757",46849,-1.0000000000002
"758",46850,-1
"759",46851,0
"760",46852,0
"761",46853,-1.0000000000001
"762",46854,0
"763",46855,0
"764",46856,0
"765",46857,0
"766",46858,0
"767",46859,0
"768",46860,-2.0000000000003
"769",46861,0
"770",46862,0
"771",46863,0
"772",46864,0
"773",46865,0
"774",46866,0
"775",46867,0
"776",46868,0
"777",46869,0
"778",46870,0
"779",46871,0
"780",46872,0
"781",46873,0
"782",46874,0
"783",46875,0
"784",46876,0
"785",46877,0
"786",46878,0
"787",46879,0
"788",46880,0
"789",46881,0
"790",46882,0
"791",46883,0
"792",46884,0
"793",46885,0
"794",46886,0
"795",46887,0
"796",46888,0
"797",46889,-2.0000000000001
"798",46890,0
"799",46891,-1.0000000000003
"800",46892,-1.0000000000001
"801",46893,-1.0000000000003
"802",46894,0
"803",46895,-1
"804",47527,0
"805",47528,0
"806",47529,0
"807",47530,0
"808",47531,0
"809",47532,0
"810",47533,-1.00000000000007
"811",47534,0
"812",47535,0
"813",47536,0
"814",47537,0
"815",47538,0
"816",47539,0
"817",47540,0
"818",47541,0
"819",47542,0
"820",47543,0
"821",47544,0
"822",47545,0
"823",47546,0
"824",47547,-1
"825",47548,-1.0000000000002
"826",47549,0
"827",47550,-1.0000000000002
"828",47551,-3.0000000000003
"829",47552,0
"830",47553,0
"831",47554,0
"832",47555,-1
"833",47556,-1.0000000000001
"834",47557,0
"835",47558,0
"836",47559,-1.0000000000001
"837",47560,0
"838",47561,-1
"839",47562,-1.0000000000001
"840",47563,-1.0000000000001
"841",47564,0
"842",47565,0
"843",47566,-2.0000000000003
"844",47567,-2.0000000000005
"845",47568,-1.0000000000002
"846",47569,-1.0000000000001
"847",47570,0
"848",47571,0
"849",47572,0
"850",47573,0
"851",47574,0
"852",47575,-2.0000000000001
"853",47576,-1.0000000000001
"854",47577,0
"855",47578,0
"856",47579,0
"857",47580,0
"858",47581,0
"859",47582,0
"860",47583,0
"861",47584,0
"862",47585,0
"863",47586,0
"864",47587,0
"865",47588,0
"866",47589,0
"867",47590,0
"868",47591,0
"869",47592,0
"870",47593,0
"871",47594,0
"872",47595,0
"873",47596,0
"874",47597,0
"875",47598,0
"876",47599,0
"877",47600,0
"878",47601,0
"879",47602,0
"880",47603,0
"881",47604,0
"882",47605,0
"883",47606,0
"884",47607,0
"885",47608,-1.0000000000002
"886",47609,-1.0000000000001
"887",47610,0
"888",47611,0
"889",47612,-1.0000000000003
"890",47613,0
"891",47614,-1.0000000000001
"892",47615,-1.0000000000001
"893",47616,0
"894",48248,0
"895",48249,0
"896",48250,0
"897",48251,0
"898",48252,0
"899",48253,0
"900",48254,0
"901",48255,0
"902",48256,0
"903",48257,0
"904",48258,0
"905",48259,0
"906",48260,0
"907",48261,0
"908",48262,0
"909",48263,0
"910",48264,0
"911",48265,0
"912",48266,0
"913",48267,0
"914",48268,0
"915",48269,0
"916",48270,-1.0000000000001
"917",48271,-1
"918",48272,0
"919",48273,-2.0000000000004
"920",48274,-1.0000000000002
"921",48275,0
"922",48276,0
"923",48277,0
"924",48278,0
"925",48279,-1.0000000000001
"926",48280,-2.0000000000004
"927",48283,0
"928",48284,-1.0000000000001
"929",48285,0
"930",48286,0
"931",48287,0
"932",48288,0
"933",48289,-1
"934",48290,0
"935",48291,0
"936",48292,0
"937",48293,-1.0000000000001
"938",48294,0
"939",48295,-1.0000000000001
"940",48296,-1
"941",48297,0
"942",48298,0
"943",48299,0
"944",48300,0
"945",48301,0
"946",48302,0
"947",48303,0
"948",48304,0
"949",48305,0
"950",48306,0
"951",48307,0
"952",48308,0
"953",48309,0
"954",48310,0
"955",48311,0
"956",48312,0
"957",48313,0
"958",48314,0
"959",48316,-1.00000000000013
"960",48317,0
"961",48318,0
"962",48319,0
"963",48320,0
"964",48321,0
"965",48322,0
"966",48323,0
"967",48324,0
"968",48325,0
"969",48326,0
"970",48327,0
"971",48328,0
"972",48329,-1.0000000000003
"973",48330,0
"974",48331,0
"975",48332,0
"976",48333,-1.0000000000001
"977",48334,-1
"978",48335,0
"979",48336,0
"980",48337,0
"981",48338,0
"982",48948,0
"983",48949,0
"984",48950,0
"985",48951,0
"986",48952,0
"987",48968,0
"988",48969,0
"989",48970,0
"990",48971,0
"991",48972,0
"992",48973,0
"993",48974,0
"994",48975,0
"995",48976,0
"996",48977,0
"997",48978,0
"998",48979,0
"999",48980,0
"1000",48981,0
"1001",48982,0
"1002",48983,0
"1003",48984,0
"1004",48985,0
"1005",48986,0
"1006",48987,0
"1007",48988,-1
"1008",48989,-1.0000000000002
"1009",48990,0
"1010",48991,-1.0000000000001
"1011",48992,0
"1012",48993,0
"1013",48994,-1.0000000000003
"1014",48995,0
"1015",48996,-1.0000000000002
"1016",48997,0
"1017",48998,0
"1018",48999,-1
"1019",49000,-1.0000000000001
"1020",49001,0
"1021",49002,-1.0000000000001
"1022",49003,-1
"1023",49004,-1.0000000000003
"1024",49005,0
"1025",49006,-1
"1026",49007,0
"1027",49008,0
"1028",49009,-1.0000000000002
"1029",49010,0
"1030",49011,-1
"1031",49012,0
"1032",49013,-1.0000000000001
"1033",49014,0
"1034",49015,0
"1035",49016,0
"1036",49017,0
"1037",49018,0
"1038",49019,0
"1039",49020,0
"1040",49021,0
"1041",49022,0
"1042",49023,0
"1043",49024,0
"1044",49025,0
"1045",49026,0
"1046",49027,0
"1047",49037,0
"1048",49038,0
"1049",49039,0
"1050",49040,0
"1051",49041,0
"1052",49042,0
"1053",49043,0
"1054",49044,0
"1055",49045,0
"1056",49046,0
"1057",49047,0
"1058",49048,0
"1059",49049,0
"1060",49050,-1
"1061",49051,0
"1062",49052,0
"1063",49053,0
"1064",49054,-1.0000000000001
"1065",49055,-1
"1066",49056,0
"1067",49057,0
"1068",49058,-1.0000000000002
"1069",49059,0
"1070",49060,0
"1071",49666,0
"1072",49667,0
"1073",49668,0
"1074",49669,0
"1075",49670,0
"1076",49671,0
"1077",49672,0
"1078",49673,0
"1079",49674,0
"1080",49675,0
"1081",49676,0
"1082",49681,0
"1083",49682,0
"1084",49683,0
"1085",49684,0
"1086",49685,0
"1087",49686,0
"1088",49687,0
"1089",49688,0
"1090",49689,0
"1091",49690,0
"1092",49691,0
"1093",49692,0
"1094",49693,0
"1095",49694,0
"1096",49695,0
"1097",49696,0
"1098",49697,0
"1099",49698,0
"1100",49699,0
"1101",49700,0
"1102",49701,0
"1103",49702,0
"1104",49703,0
"1105",49704,0
"1106",49705,0
"1107",49706,0
"1108",49707,0
"1109",49708,-1
"1110",49709,-1
"1111",49710,-1.0000000000001
"1112",49711,0
"1113",49712,0
"1114",49713,0
"1115",49714,0
"1116",49715,0
"1117",49716,0
"1118",49717,0
"1119",49718,0
"1120",49719,0
"1121",49720,0
"1122",49721,0
"1123",49722,0
"1124",49723,0
"1125",49724,0
"1126",49725,0
"1127",49726,0
"1128",49727,0
"1129",49728,0
"1130",49729,0
"1131",49730,0
"1132",49731,0
"1133",49732,0
"1134",49733,0
"1135",49734,0
"1136",49735,0
"1137",49736,0
"1138",49737,0
"1139",49738,0
"1140",49739,0
"1141",49740,0
"1142",49741,0
"1143",49742,0
"1144",49743,0
"1145",49744,0
"1146",49745,0
"1147",49746,0
"1148",49758,0
"1149",49759,0
"1150",49760,0
"1151",49761,0
"1152",49762,0
"1153",49763,0
"1154",49764,0
"1155",49765,0
"1156",49766,0
"1157",49767,0
"1158",49768,0
"1159",49769,0
"1160",49770,0
"1161",49771,0
"1162",49772,0
"1163",49773,0
"1164",49774,0
"1165",49775,0
"1166",49776,0
"1167",49777,0
"1168",49778,0
"1169",49779,0
"1170",49780,0
"1171",49781,0
"1172",50385,0
"1173",50386,0
"1174",50387,0
"1175",50388,0
"1176",50389,0
"1177",50390,0
"1178",50391,0
"1179",50392,0
"1180",50393,0
"1181",50394,0
"1182",50395,0
"1183",50396,0
"1184",50397,0
"1185",50398,0
"1186",50399,0
"1187",50400,0
"1188",50401,0
"1189",50402,0
"1190",50403,0
"1191",50404,0
"1192",50405,0
"1193",50406,0
"1194",50407,0
"1195",50408,0
"1196",50409,0
"1197",50410,0
"1198",50411,0
"1199",50412,0
"1200",50413,0
"1201",50414,0
"1202",50415,0
"1203",50416,0
"1204",50417,0
"1205",50418,0
"1206",50419,0
"1207",50420,0
"1208",50421,0
"1209",50422,0
"1210",50423,0
"1211",50424,0
"1212",50425,0
"1213",50426,0
"1214",50427,0
"1215",50428,0
"1216",50429,0
"1217",50430,0
"1218",50431,0
"1219",50432,0
"1220",50433,0
"1221",50434,0
"1222",50435,0
"1223",50436,0
"1224",50437,0
"1225",50438,0
"1226",50439,0
"1227",50440,0
"1228",50441,0
"1229",50442,0
"1230",50443,0
"1231",50444,0
"1232",50445,0
"1233",50446,0
"1234",50447,0
"1235",50448,0
"1236",50449,0
"1237",50450,0
"1238",50451,0
"1239",50452,0
"1240",50453,0
"1241",50454,0
"1242",50455,0
"1243",50456,0
"1244",50457,0
"1245",50458,0
"1246",50459,0
"1247",50460,0
"1248",50461,0
"1249",50462,0
"1250",50463,0
"1251",50464,0
"1252",50479,0
"1253",50480,0
"1254",50481,0
"1255",50482,0
"1256",50483,0
"1257",50484,0
"1258",50485,0
"1259",50486,0
"1260",50487,0
"1261",50488,0
"1262",50489,0
"1263",50490,0
"1264",50491,0
"1265",50492,0
"1266",50493,-1.0000000000001
"1267",50494,0
"1268",50495,0
"1269",50496,0
"1270",50497,0
"1271",50498,-1.0000000000003
"1272",50499,0
"1273",50500,0
"1274",51103,0
"1275",51104,0
"1276",51105,0
"1277",51106,0
"1278",51107,0
"1279",51108,0
"1280",51109,0
"1281",51110,0
"1282",51111,0
"1283",51112,0
"1284",51113,0
"1285",51114,0
"1286",51115,0
"1287",51116,0
"1288",51117,0
"1289",51118,0
"1290",51119,0
"1291",51120,0
"1292",51121,0
"1293",51122,0
"1294",51123,0
"1295",51124,0
"1296",51125,0
"1297",51126,0
"1298",51127,0
"1299",51128,0
"1300",51129,0
"1301",51130,0
"1302",51131,0
"1303",51132,0
"1304",51133,0
"1305",51134,0
"1306",51135,0
"1307",51136,0
"1308",51137,0
"1309",51138,0
"1310",51139,0
"1311",51140,0
"1312",51141,0
"1313",51142,0
"1314",51143,0
"1315",51144,0
"1316",51145,0
"1317",51146,0
"1318",51147,0
"1319",51148,0
"1320",51149,0
"1321",51150,0
"1322",51151,0
"1323",51152,0
"1324",51153,0
"1325",51154,0
"1326",51155,0
"1327",51156,0
"1328",51157,0
"1329",51158,0
"1330",51159,0
"1331",51160,0
"1332",51161,0
"1333",51162,0
"1334",51163,0
"1335",51164,0
"1336",51165,0
"1337",51166,0
"1338",51167,0
"1339",51168,0
"1340",51169,0
"1341",51170,0
"1342",51171,0
"1343",51172,0
"1344",51173,0
"1345",51174,0
"1346",51175,0
"1347",51176,0
"1348",51177,0
"1349",51178,0
"1350",51179,0
"1351",51180,0
"1352",51181,0
"1353",51182,0
"1354",51201,0
"1355",51202,0
"1356",51203,0
"1357",51204,0
"1358",51205,0
"1359",51206,0
"1360",51207,0
"1361",51208,0
"1362",51209,0
"1363",51210,0
"1364",51211,0
"1365",51212,0
"1366",51213,0
"1367",51214,0
"1368",51215,0
"1369",51216,0
"1370",51217,0
"1371",51822,0
"1372",51823,0
"1373",51824,0
"1374",51825,0
"1375",51826,0
"1376",51827,0
"1377",51828,0
"1378",51829,0
"1379",51830,0
"1380",51831,0
"1381",51832,0
"1382",51833,0
"1383",51834,0
"1384",51835,0
"1385",51836,0
"1386",51837,0
"1387",51838,0
"1388",51839,0
"1389",51840,0
"1390",51841,0
"1391",51842,0
"1392",51843,0
"1393",51844,0
"1394",51845,0
"1395",51846,0
"1396",51847,0
"1397",51848,0
"1398",51849,0
"1399",51850,0
"1400",51851,0
"1401",51852,0
"1402",51853,0
